Id,SalePrice
1982,223014.8019315919
1983,208005.5140108038
1984,175098.06242382413
1985,219093.76745294116
1986,211827.0727141152
1987,181824.0337482161
1988,175024.9212165236
1989,192031.5531156761
1990,210246.56630411037
1991,236326.10188234775
1992,212871.87983038183
1993,170609.4113856345
1994,234711.95660685853
1995,189638.31352410352
1996,251068.19871865242
1997,319732.4144895802
1998,328610.90495237376
1999,279848.32058378414
2000,323607.5132402186
2001,274591.4284720799
2002,250103.73045811735
2003,262865.9384436959
2004,287354.9935182435
2005,229664.5540570871
2006,224406.3626086385
2007,242264.39146634287
2008,214435.97466034658
2009,193404.15221203034
2010,190633.24023522373
2011,144372.7272938796
2012,170716.50565947854
2013,178227.0169641998
2014,181988.02746173798
2015,199993.35957008816
2016,190364.4252484018
2017,196809.4740844411
2018,117941.13086782901
2019,131909.90893935942
2020,108175.93068691362
2021,97666.51036035236
2022,181455.6348822647
2023,138984.20121126247
2024,268509.0275411817
2025,366074.2370419487
2026,175331.93316179293
2027,157045.72045062034
2028,151040.39432632326
2029,168449.0654162285
2030,260887.98932577216
2031,230882.33110444836
2032,246317.11059726775
2033,252956.90127391144
2034,170972.22125304356
2035,226128.28430878423
2036,200107.49639859376
2037,204821.95701424542
2038,301464.3020509809
2039,220155.2524123913
2040,280562.24116754124
2041,300092.3010475037
2042,208712.3638376594
2043,177865.77940862637
2044,167487.3209740361
2045,213996.03917930258
2046,146161.74918067554
2047,144448.8085462119
2048,141364.8704222641
2049,143277.33193900905
2050,179647.44723930376
2051,104663.28384305461
2052,122853.33331516485
2053,150924.6866105679
2054,90253.8231320679
2055,151701.38567495727
2056,147953.33461144572
2057,114343.44639474388
2058,213906.71690409357
2059,136343.6867202428
2060,177163.13848337103
2061,173782.0682501602
2062,129476.90629393734
2063,119496.72312008849
2064,142743.85046395418
2065,116985.59265374682
2066,159259.81326045663
2067,109669.73498344804
2068,145712.3268021434
2069,83413.7511993134
2070,114338.12636512502
2071,92778.5368620235
2072,129768.54873668784
2073,137397.53265815502
2074,185984.76482721063
2075,150501.99591038152
2076,113824.13783763611
2077,157307.8555024048
2078,122838.52473284544
2079,135425.12343114233
2080,120014.18856372075
2081,125180.32010814661
2082,120451.72788367039
2083,145187.0174429371
2084,109580.95784378123
2085,119328.11072607143
2086,114237.28291017862
2087,127930.98575816074
2088,94984.80874694254
2089,74228.6388919843
2090,128117.6866720827
2091,112755.26427436112
2092,122113.54702435213
2093,116277.95983359087
2094,107962.15404102056
2095,146682.44783621092
2096,80357.31945097116
2097,95565.30401399847
2098,144875.1416470887
2099,54441.773456982475
2100,74560.65425974138
2101,110631.1598839439
2102,131649.03888910293
2103,105633.35350088002
2104,141312.76198292774
2105,125695.90945978469
2106,61034.295567459114
2107,200257.41144915315
2108,112253.8987508254
2109,110608.50779872765
2110,130362.1379724467
2111,147166.86928453724
2112,135026.07034043822
2113,126150.72157963793
2114,123392.75738989131
2115,166918.50066142943
2116,118881.0329850236
2117,154936.26067635228
2118,125932.83020124116
2119,116635.34843171666
2120,115149.20339467164
2121,87661.2391738247
2122,112941.5659718867
2123,83345.166656046
2124,156055.8938187648
2125,124868.7349760721
2126,141995.55318866996
2127,165054.30021865023
2128,127395.4161654607
2129,91047.3977478426
2130,132810.6818518618
2131,140263.70991099934
2132,115803.92812465958
2133,123447.20452609666
2134,114334.35613515398
2135,88933.4686571754
2136,73436.21219744191
2137,103943.93728005179
2138,135590.84246074336
2139,146069.06262444326
2140,138544.53654525356
2141,152831.82027840277
2142,125996.7839336267
2143,137102.1969771132
2144,115423.41965023128
2145,137508.41425019113
2146,165549.06319664218
2147,142428.58409854758
2148,138137.2714576496
2149,147722.05577749514
2150,240722.87908139685
2151,109802.51889110032
2152,176627.00453183943
2153,164364.2854547985
2154,105229.36602976763
2155,142943.29968306844
2156,247352.96682155444
2157,227113.1457573624
2158,232923.47003464893
2159,207152.9389970062
2160,179979.13252434798
2161,234457.01976694635
2162,378963.8690292873
2163,342730.29950852983
2164,241191.13570135785
2165,208645.74481264572
2166,155398.25881274353
2167,224868.6423324108
2168,197559.32203292
2169,199041.05333631096
2170,217002.68520310463
2171,154074.03551371113
2172,130028.07030120588
2173,164524.287011396
2174,225753.698781345
2175,285744.07070945593
2176,308089.5440150652
2177,236583.77977615627
2178,209052.635241699
2179,137055.76897725096
2180,217398.3270040742
2181,190667.08242426533
2182,218758.88177447428
2183,189833.30227960285
2184,119014.64627591684
2185,128075.60581994221
2186,147015.20892557048
2187,153729.26506882458
2188,155851.51821980168
2189,258282.84998454238
2190,80098.20279923976
2191,83126.5351730756
2192,92240.14168344691
2193,109419.52508935005
2194,106684.19603996299
2195,109541.64073066441
2196,103548.3303642893
2197,121340.6345727432
2198,161799.2566465966
2199,176960.21040454027
2200,149100.79772261335
2201,146525.30960030234
2202,217342.14421212708
2203,137297.30324082702
2204,184718.90164828402
2205,122617.70674084603
2206,140129.26207111974
2207,200745.31081984247
2208,266006.8863373564
2209,236469.83411917283
2210,116003.05149564319
2211,111220.08682520337
2212,118482.4438796385
2213,107501.56140797329
2214,125183.18448351194
2215,102355.31514340341
2216,146305.2695189314
2217,54484.06267384317
2218,87663.85359145967
2219,78140.26247277163
2220,73853.55588802679
2221,308603.7496079324
2222,277433.2130806907
2223,274572.5197146107
2224,206844.20155988887
2225,118311.85804255465
2226,189405.4436043117
2227,202506.09613235368
2228,269276.70190303127
2229,256304.9398244608
2230,154281.02234377415
2231,213893.12875073194
2232,181288.17951664832
2233,184258.71077046797
2234,245607.34371197535
2235,227616.01637542402
2236,266063.9917497335
2237,323525.0725100595
2238,193752.87373780474
2239,111259.26110776581
2240,160505.14528488816
2241,151850.2128092919
2242,122500.57896184381
2243,130034.94788597905
2244,103528.53979219151
2245,99241.95983680821
2246,149604.7620967472
2247,112994.29049120181
2248,124308.57363999342
2249,121958.92563699317
2250,132474.9690093754
2251,106300.12871431098
2252,172675.74565582882
2253,152130.0324171396
2254,171745.70004210496
2255,184037.1429463249
2256,175302.83584141597
2257,201835.8569453502
2258,158897.92368335548
2259,174975.15466045655
2260,144343.81681377333
2261,192112.64013005776
2262,209028.51062797534
2263,365610.0207973148
2264,472355.66046307253
2265,165711.8534650173
2266,295180.28224381444
2267,377034.0385325881
2268,417959.52824386826
2269,145327.1678791705
2270,195142.54176150417
2271,214852.68200175828
2272,199050.56284767282
2273,165250.59369864897
2274,175655.58448849985
2275,156256.01292302946
2276,191948.70420145782
2277,183314.355956144
2278,143094.0824619019
2279,122850.45197207654
2280,123987.57778165856
2281,160974.43681571004
2282,180076.1213448562
2283,107538.1724879952
2284,114377.5740562672
2285,140550.21674864084
2286,122306.77411239763
2287,377275.9159511544
2288,277162.2484405554
2289,394597.06776878855
2290,476213.9531864638
2291,328116.38657395897
2292,439586.04153515643
2293,483938.3931335995
2294,409975.0612490356
2295,473282.16444001335
2296,307132.93134221644
2297,348502.387227973
2298,347894.25148635445
2299,363429.20114248485
2300,337067.67982979247
2301,310265.8340300645
2302,257616.05179000934
2303,249003.86184740104
2304,255706.7476572226
2305,198521.50782349662
2306,196007.35869104625
2307,202308.79067161365
2308,234615.70348142728
2309,287809.01805733406
2310,216283.07204157952
2311,205770.1164036984
2312,179319.990148744
2313,172518.82469201062
2314,173847.84189604828
2315,179528.6674955252
2316,188536.557341291
2317,187218.12252105481
2318,180200.00749637716
2319,183316.18116922886
2320,183366.51241414176
2321,234129.64059550432
2322,177846.6142333913
2323,190015.45539090267
2324,176881.07250622148
2325,214941.0658909711
2326,172910.57724621316
2327,203380.54509602045
2328,223655.52833959143
2329,191783.52083967594
2330,181823.7564979805
2331,361131.1662739777
2332,393906.7207896642
2333,326723.68610340933
2334,258721.64353585063
2335,279893.89035120513
2336,319829.694938751
2337,202155.98010389184
2338,275988.2246467368
2339,226092.8517643485
2340,402281.2474275364
2341,224775.45114029763
2342,240078.53861127846
2343,235090.83479748594
2344,221162.86848858633
2345,238594.02033664304
2346,216261.56894694958
2347,197309.53858166715
2348,246619.41121144648
2349,180593.6121099365
2350,305660.8936434029
2351,264430.12230903294
2352,246845.68090021738
2353,240090.04629922792
2354,136025.91690993166
2355,142021.21591942912
2356,155128.00952672047
2357,186803.3460557337
2358,197265.40676699995
2359,133493.6615166087
2360,112304.16509144465
2361,148574.8072695776
2362,268401.74930770695
2363,138082.14659724533
2364,153969.92012772014
2365,217776.8885493382
2366,189099.9171591378
2367,223006.98479830936
2368,213089.8883040143
2369,219318.76514199603
2370,167095.43786296697
2371,166825.80288313836
2372,190333.1526566685
2373,280605.2400342495
2374,321457.4775666283
2375,246134.13463237454
2376,293996.9343233882
2377,353392.3700969316
2378,143631.39993789446
2379,201934.62586552725
2380,146903.40403560695
2381,166051.559604165
2382,210550.91079341664
2383,200668.37417166517
2384,238781.85330275138
2385,164872.97379264358
2386,133561.8408206768
2387,136334.12952410293
2388,103860.82011278259
2389,122242.35006688183
2390,145716.55906255427
2391,146245.25604498433
2392,118264.14715061816
2393,167109.04344729654
2394,144140.5235799924
2395,206912.60473382607
2396,143379.41134280746
2397,223850.75245827643
2398,126456.44472946084
2399,58862.09463875161
2400,58733.64766707253
2401,116517.96265557349
2402,136810.26227337762
2403,146693.9117509569
2404,153213.08386512124
2405,159092.21620030407
2406,141094.41411806672
2407,125952.22345557903
2408,154788.57279006494
2409,123915.94758899014
2410,166618.16315410958
2411,115377.62272695803
2412,154546.79518440762
2413,130253.39653862616
2414,153331.8156525929
2415,134480.18943949544
2416,127753.02428842797
2417,133978.8238940741
2418,132297.73038949494
2419,127283.21882541412
2420,122388.8602860282
2421,148513.86528849864
2422,108133.6709121775
2423,120529.7872949875
2424,153967.60684971602
2425,186181.07600178706
2426,128005.59152799891
2427,133009.57830540402
2428,171081.9219587369
2429,113703.32347781403
2430,131308.63210867732
2431,105997.82371792273
2432,144130.92116710462
2433,140697.9086679361
2434,137086.66564835756
2435,149145.6879765356
2436,107952.16498030457
2437,108222.20440649861
2438,120950.09257970266
2439,107479.89059138975
2440,120111.49861833229
2441,92333.78038582798
2442,96222.98843592756
2443,125993.1029126897
2444,133592.257972083
2445,89817.82876473166
2446,140119.68402331846
2447,183635.28690158014
2448,127213.03724813735
2449,111339.47119026643
2450,148838.36187359964
2451,130983.3056806773
2452,193834.2706603472
2453,94227.60520233453
2454,122724.20341227968
2455,112262.61843885643
2456,135675.44384376614
2457,132711.90346539536
2458,125719.35400542543
2459,113593.55571395918
2460,134202.25908112482
2461,130169.75951821585
2462,139306.0640953242
2463,126473.7949938515
2464,182607.42442749412
2465,138855.26752123568
2466,109061.39325440348
2467,130157.56031172331
2468,79262.55836091543
2469,78334.96121332802
2470,183793.41092241337
2471,210896.21673866548
2472,163144.83073142075
2473,108730.12154839736
2474,67255.32449954143
2475,213472.24034938752
2476,118795.87000120083
2477,125889.96359124758
2478,145354.78594911567
2479,102340.25625038262
2480,146653.21455189472
2481,120205.53413262211
2482,124514.03329573733
2483,109495.73942205019
2484,119779.28149183297
2485,127191.25332323236
2486,143935.322692657
2487,166232.76609154983
2488,162646.1256720118
2489,144737.27149673586
2490,138182.38973199448
2491,89750.3084573126
2492,194090.60911956773
2493,162436.93273855385
2494,146693.7970713013
2495,89366.34423217815
2496,246243.47087554634
2497,158115.31126535384
2498,107130.94451424692
2499,85720.70809907725
2500,122055.26601581898
2501,143096.197846591
2502,145461.96923593283
2503,94579.11577167056
2504,165104.48756827385
2505,220235.08166201093
2506,248778.1559619233
2507,283730.5281223921
2508,249298.88387532582
2509,213183.10111676907
2510,217399.5903168417
2511,173623.36832518372
2512,206580.5425419474
2513,216965.93828840283
2514,256655.82531612922
2515,147180.5304219913
2516,174576.48479950734
2517,149597.0017165163
2518,158015.1327494152
2519,233096.12414587778
2520,211801.73794296972
2521,187058.9358106023
2522,222471.75417401028
2523,118782.30588516351
2524,137909.67683303833
2525,149111.0320392036
2526,138368.57087009493
2527,119688.88598564453
2528,127035.78997532399
2529,134253.3254253488
2530,124610.11757738295
2531,259623.23544997713
2532,225033.2575511681
2533,192904.0509241044
2534,229286.43538342754
2535,301355.9288237685
2536,233537.5494959444
2537,236316.88305742832
2538,186068.49756547954
2539,187034.87907345165
2540,177875.57313901148
2541,183974.94049637712
2542,165450.084942106
2543,123200.20470638947
2544,121785.93055931866
2545,139152.1578818347
2546,127664.11649825762
2547,138081.99338510493
2548,151047.6369610357
2549,158626.85551660598
2550,680387.591810699
2551,143123.73249906788
2552,127506.3403132839
2553,76150.68879609657
2554,95799.08841223124
2555,119042.64009274381
2556,99409.84005773351
2557,104938.32236697397
2558,140680.41933418272
2559,142260.31148429043
2560,150936.6563307956
2561,145854.94263757666
2562,139834.84383725017
2563,149382.43879333895
2564,204718.60197200518
2565,137812.64598810347
2566,161841.2249782215
2567,136052.76276668406
2568,201846.59230184907
2569,217375.282705765
2570,114238.35567583633
2571,193889.0900262066
2572,149073.2131422995
2573,228895.40759199133
2574,302208.94013640954
2575,133313.8420238843
2576,118165.68591529567
2577,135024.8049690161
2578,84854.7025917034
2579,61921.19071342531
2580,104768.31142849934
2581,112085.38245447738
2582,115018.67597569103
2583,289865.84680343256
2584,179112.35527250508
2585,180137.9708418657
2586,223458.64896669245
2587,199651.8011908304
2588,141593.58961432753
2589,149789.36288612595
2590,207335.95649284037
2591,231835.7456784344
2592,218152.49628451822
2593,253336.4927745028
2594,191385.4336082068
2595,203788.51448473486
2596,300391.9843780071
2597,186947.3066317381
2598,286936.24908348895
2599,328941.6726341459
2600,148402.7468710764
2601,142544.52146995536
2602,85556.95531077753
2603,92668.45181516049
2604,91908.84958316213
2605,81422.54617742596
2606,146898.39844070293
2607,200228.88214159905
2608,196585.39503168626
2609,171032.42465520295
2610,110348.78828602922
2611,119550.7655407831
2612,158994.51957943907
2613,132777.57769530182
2614,125383.79713830347
2615,157939.50969348088
2616,142802.38016407107
2617,184704.87287417037
2618,194698.18966891165
2619,197744.99931425328
2620,188857.358637983
2621,173118.2094125383
2622,182213.78355957754
2623,234778.87774200764
2624,302081.0345819663
2625,306340.57054628927
2626,170271.43260127553
2627,164803.1432409379
2628,457050.95301400375
2629,474251.808739299
2630,373837.424942533
2631,482148.71550087165
2632,399136.3708424455
2633,306581.8497359451
2634,424024.81075615954
2635,157146.61346748844
2636,180065.25277105733
2637,181461.22582146397
2638,263724.67551280156
2639,182022.20060199237
2640,153111.42521605056
2641,103344.05794892626
2642,185923.4376434742
2643,102267.2477770281
2644,124412.71070830767
2645,111958.11077167612
2646,97871.79792421401
2647,104727.63900809897
2648,140901.13219515618
2649,153770.52156387843
2650,137916.01216904342
2651,139189.74716579472
2652,426999.44732882164
2653,254975.45343314199
2654,256431.69365977304
2655,410136.8514737085
2656,324777.4349069847
2657,368126.8732812994
2658,320400.1578185773
2659,318895.56119822053
2660,367078.65348640585
2661,361234.24131521216
2662,371956.06285316596
2663,294051.0791842001
2664,274266.09653540695
2665,328805.99826438224
2666,294123.78396741184
2667,168794.05623948498
2668,183889.1278334842
2669,180430.93240483903
2670,267011.854716993
2671,187784.78655525914
2672,192883.04180789858
2673,203236.94912971993
2674,199757.98550647707
2675,174082.8978174193
2676,191593.16406512668
2677,197545.6296537687
2678,243088.6886363628
2679,275360.91133859183
2680,289315.7963522078
2681,396821.69816624816
2682,322610.49004463904
2683,475025.1266371431
2684,326418.4085653452
2685,323339.0622246516
2686,264887.46876453137
2687,324981.1785389428
2688,225849.28349704453
2689,209216.16222412704
2690,429610.63017136237
2691,187545.8050386167
2692,139855.2828243643
2693,193256.9313168895
2694,140345.07275428437
2695,190407.33301957586
2696,182102.81250073342
2697,186469.0731636422
2698,187785.6062034178
2699,171427.6959949317
2700,158676.94633472
2701,155366.94422876136
2702,114535.38320436349
2703,125873.4886206078
2704,137886.20644682957
2705,114578.32034855457
2706,112579.53335292573
2707,125498.71653988626
2708,130704.21521199543
2709,105018.04736508966
2710,125045.2522335986
2711,289307.4227845717
2712,381669.79613259085
2713,169936.04314558808
2714,149367.14366311795
2715,170459.05067233648
2716,143960.39088826664
2717,194616.93492500743
2718,220731.2404803571
2719,157335.09402343843
2720,175137.75437415566
2721,133315.74578350544
2722,162049.11619995118
2723,135995.9369961166
2724,128313.55183564493
2725,132650.31817013313
2726,150030.88773809193
2727,177098.6722833016
2728,180615.1322314661
2729,149146.47734107348
2730,153497.12093477097
2731,128348.17270686291
2732,134411.6971759185
2733,156350.1338821274
2734,151836.36437321326
